hour,price_gbp_per_mwh,heuristic_charge_mw,heuristic_discharge_mw,heuristic_soc_mwh,lp_charge_mw,lp_discharge_mw,lp_soc_mwh
7840,96.51314799473823,0.0,0.0,7.105427357601002e-15,0.0,42.50000000000001,0.0
7841,88.2052721418871,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
7842,89.77895813954409,0.0,0.0,7.105427357601002e-15,0.0,-0.0,-0.0
7843,84.51259949446762,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
7844,85.74229943107366,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
7845,85.66494276419536,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
7846,83.20079736467792,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
7847,80.82150365583757,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
7848,59.94221486496622,0.0,0.0,7.105427357601002e-15,50.0,0.0,46.09772228646444
7849,60.31776105264506,0.0,0.0,7.105427357601002e-15,50.0,0.0,92.19544457292888
7850,61.39190688116216,0.0,0.0,7.105427357601002e-15,8.465228909328081,0.0,100.0
7851,67.25230999002468,0.0,0.0,7.105427357601002e-15,0.0,0.0,100.0
7852,79.80972394902504,0.0,6.5508803411467564e-15,0.0,0.0,42.19544457292888,54.23261445466404
7853,73.19070368214003,0.0,0.0,0.0,0.0,0.0,54.23261445466404
7854,76.35423024033594,0.0,0.0,0.0,0.0,0.0,54.23261445466404
7855,77.46821391422344,0.0,0.0,0.0,0.0,0.0,54.23261445466404
7856,81.01991480916311,0.0,0.0,0.0,0.0,50.0,-0.0
7857,79.41745566621965,0.0,0.0,0.0,0.0,0.0,0.0
7858,73.38697284329959,0.0,0.0,0.0,0.0,0.0,-0.0
7859,73.98398528428807,0.0,0.0,0.0,0.0,0.0,-0.0
7860,64.46751135765498,0.0,0.0,0.0,-0.0,0.0,0.0
7861,59.121914314252315,50.0,0.0,46.09772228646444,50.0,0.0,46.09772228646444
7862,57.82865221132335,50.0,0.0,92.19544457292888,50.0,0.0,92.19544457292888
7863,63.205322043633025,0.0,0.0,92.19544457292888,0.0,0.0,92.19544457292888
7864,64.67885984144789,0.0,0.0,92.19544457292888,0.0,0.0,92.19544457292888
7865,71.61464050969992,0.0,0.0,92.19544457292888,0.0,0.0,92.19544457292888
7866,74.57052053881469,0.0,0.0,92.19544457292888,0.0,50.0,37.96283011826484
7867,70.26071865236074,0.0,0.0,92.19544457292888,0.0,0.0,37.96283011826484
7868,72.3156300645509,0.0,0.0,92.19544457292888,0.0,35.00000000000001,0.0
7869,67.44535141347271,0.0,0.0,92.19544457292888,0.0,0.0,-0.0
7870,69.0204945797199,0.0,0.0,92.19544457292888,0.0,-0.0,-0.0
7871,64.45692682973174,0.0,0.0,92.19544457292888,0.0,0.0,0.0
7872,52.90731653350734,0.0,0.0,92.19544457292888,0.0,0.0,-0.0
7873,47.46663993031338,8.465228909328081,0.0,100.0,50.0,0.0,46.09772228646444
7874,46.00417516968157,0.0,0.0,100.0,50.0,0.0,92.19544457292888
7875,50.08737074490338,0.0,0.0,100.0,0.0,0.0,92.19544457292888
7876,50.01966290143511,0.0,0.0,100.0,8.465228909328081,0.0,100.0
7877,57.795246711703854,0.0,0.0,100.0,-0.0,0.0,100.0
7878,59.77994679783107,0.0,0.0,100.0,-0.0,0.0,100.0
7879,70.39424634464564,0.0,0.0,100.0,0.0,0.0,100.0
7880,70.33822322097014,0.0,0.0,100.0,0.0,0.0,100.0
7881,74.1474200297017,0.0,50.0,45.767385545335955,0.0,50.0,45.76738554533596
7882,70.13501226484644,0.0,0.0,45.767385545335955,0.0,0.0,45.76738554533596
7883,73.68934329516331,0.0,42.19544457292887,0.0,0.0,42.19544457292888,-0.0
7884,63.905373184810756,0.0,0.0,0.0,0.0,0.0,0.0
7885,56.20913232181548,0.0,0.0,0.0,50.0,0.0,46.09772228646444
7886,57.378373006492914,0.0,0.0,0.0,8.465228909328081,0.0,53.90227771353556
7887,57.155255295819074,0.0,0.0,0.0,50.0,0.0,100.0
7888,58.2347523678796,0.0,0.0,0.0,0.0,0.0,100.0
7889,69.33951346757458,0.0,0.0,0.0,0.0,0.0,100.0
7890,73.3532407315489,0.0,0.0,0.0,0.0,50.0,45.76738554533596
7891,70.82232258576138,0.0,0.0,0.0,0.0,42.19544457292888,0.0
7892,65.90110502045755,0.0,0.0,0.0,0.0,0.0,-0.0
7893,58.554361499468556,0.0,0.0,0.0,0.0,0.0,-0.0
7894,64.02879883009587,0.0,0.0,0.0,0.0,0.0,-0.0
7895,56.86710105091719,0.0,0.0,0.0,-0.0,0.0,0.0
7896,38.748063133918194,50.0,0.0,46.09772228646444,50.0,0.0,46.09772228646444
7897,41.842912157617626,0.0,0.0,46.09772228646444,8.465228909328081,0.0,53.90227771353556
7898,39.65432702447015,50.0,0.0,92.19544457292888,50.0,0.0,100.0
7899,51.509744315354936,0.0,0.0,92.19544457292888,0.0,-0.0,100.0
7900,50.7035657182217,0.0,0.0,92.19544457292888,-0.0,0.0,100.0
7901,60.22950401195314,0.0,0.0,92.19544457292888,0.0,0.0,100.0
7902,72.45382840460942,0.0,0.0,92.19544457292888,0.0,-0.0,100.0
7903,75.07546164343245,0.0,0.0,92.19544457292888,0.0,0.0,100.0
7904,73.77176519906385,0.0,0.0,92.19544457292888,0.0,0.0,100.0
7905,76.7167229767986,0.0,50.0,37.96283011826483,0.0,50.0,45.76738554533596
7906,75.33815205605252,0.0,35.0,7.105427357601002e-15,0.0,42.19544457292888,-0.0
7907,62.37864651446799,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
7908,53.58395515738977,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
7909,40.83042787245231,0.0,0.0,7.105427357601002e-15,50.0,0.0,46.09772228646444
7910,49.816893940581004,0.0,0.0,7.105427357601002e-15,50.0,0.0,92.19544457292888
7911,56.33619781179267,0.0,0.0,7.105427357601002e-15,0.0,0.0,92.19544457292888
7912,64.19033879914664,0.0,0.0,7.105427357601002e-15,0.0,50.0,37.96283011826484
7913,62.12695919660709,0.0,0.0,7.105427357601002e-15,0.0,35.00000000000001,0.0
7914,60.6650484526823,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
7915,59.095216080561585,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
7916,53.48403498751461,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
7917,51.00147728813817,0.0,0.0,7.105427357601002e-15,-0.0,0.0,-0.0
7918,51.174425208085495,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
7919,61.50495597366288,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
7920,50.199721711746015,0.0,0.0,7.105427357601002e-15,-0.0,0.0,-0.0
7921,54.192132592966765,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
7922,47.69916158219236,0.0,0.0,7.105427357601002e-15,-0.0,0.0,0.0
7923,38.52575626038515,0.0,0.0,7.105427357601002e-15,50.0,0.0,46.09772228646444
7924,39.6498487238367,0.0,0.0,7.105427357601002e-15,0.0,0.0,46.09772228646444
7925,36.564433355176334,50.0,0.0,46.097722286464446,50.0,0.0,92.19544457292888
7926,44.69225514822477,0.0,0.0,46.097722286464446,0.0,0.0,92.19544457292888
7927,47.970855773589996,0.0,0.0,46.097722286464446,0.0,27.80455542707114,62.03716988173516
7928,42.037576365809045,0.0,0.0,46.097722286464446,0.0,0.0,62.03716988173516
7929,52.83322068814889,0.0,0.0,46.097722286464446,0.0,50.0,7.804555427071122
7930,47.12741746844533,0.0,0.0,46.097722286464446,0.0,0.0,7.804555427071122
7931,35.03516640864835,50.0,0.0,92.19544457292889,50.0,0.0,53.90227771353556
7932,39.43757690697266,0.0,0.0,92.19544457292889,0.0,0.0,53.90227771353556
7933,37.68801402406444,0.0,0.0,92.19544457292889,50.0,0.0,100.0
7934,49.631446619237444,0.0,0.0,92.19544457292889,0.0,-0.0,100.0
7935,128.54984660587886,0.0,50.0,37.96283011826485,0.0,50.0,45.76738554533596
7936,106.0363178649275,0.0,35.000000000000014,0.0,0.0,42.19544457292888,-0.0
7937,97.85551439758441,0.0,0.0,0.0,0.0,0.0,-0.0
7938,94.22556627735082,0.0,0.0,0.0,0.0,0.0,0.0
7939,80.46479674599289,0.0,0.0,0.0,0.0,-0.0,-0.0
7940,76.45511164084027,0.0,0.0,0.0,0.0,0.0,-0.0
7941,74.50901674566762,0.0,0.0,0.0,0.0,0.0,-0.0
7942,73.81078184790408,0.0,0.0,0.0,0.0,0.0,-0.0
7943,71.06384699654417,0.0,0.0,0.0,0.0,0.0,0.0
7944,58.367169950127675,0.0,0.0,0.0,0.0,0.0,-0.0
7945,47.66318535116539,50.0,0.0,46.09772228646444,50.0,0.0,46.09772228646444
7946,49.52019351920478,50.0,0.0,92.19544457292888,50.0,0.0,92.19544457292888
7947,49.654370879762425,0.0,0.0,92.19544457292888,0.0,0.0,92.19544457292888
7948,49.606589115737464,0.0,0.0,92.19544457292888,8.465228909328081,0.0,100.0
7949,61.589602665746995,0.0,0.0,92.19544457292888,0.0,0.0,100.0
7950,59.90674936004933,0.0,0.0,92.19544457292888,-0.0,0.0,100.0
7951,75.37896033883226,0.0,0.0,92.19544457292888,0.0,0.0,100.0
7952,78.0160626833188,0.0,0.0,92.19544457292888,0.0,42.19544457292888,54.23261445466404
7953,78.31153221138038,0.0,0.0,92.19544457292888,0.0,50.0,0.0
7954,71.47870241959757,0.0,0.0,92.19544457292888,0.0,-0.0,0.0
7955,57.398110135778936,0.0,0.0,92.19544457292888,8.465228909328081,0.0,7.804555427071122
7956,54.41550056521656,0.0,0.0,92.19544457292888,50.0,0.0,53.90227771353556
7957,57.39106938981647,0.0,0.0,92.19544457292888,50.0,0.0,100.0
7958,65.58009960247371,0.0,0.0,92.19544457292888,0.0,0.0,100.0
7959,71.26803001987606,0.0,0.0,92.19544457292888,0.0,0.0,100.0
7960,66.83514178036354,0.0,0.0,92.19544457292888,0.0,0.0,100.0
7961,65.39720709638846,0.0,0.0,92.19544457292888,-0.0,0.0,100.0
7962,81.01569863266947,0.0,50.0,37.96283011826483,0.0,50.0,45.76738554533596
7963,74.5393936054247,0.0,0.0,37.96283011826483,0.0,0.0,45.76738554533596
7964,79.31646201914165,0.0,35.0,7.105427357601002e-15,0.0,42.19544457292888,0.0
7965,69.11089682124944,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
7966,63.713056076235176,0.0,0.0,7.105427357601002e-15,-0.0,0.0,-0.0
7967,64.05896582343223,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
7968,48.161205031757945,50.0,0.0,46.097722286464446,50.0,0.0,46.09772228646444
7969,54.92897326361939,0.0,0.0,46.097722286464446,8.465228909328081,0.0,53.90227771353556
7970,53.362095445311056,50.0,0.0,92.19544457292889,50.0,0.0,100.0
7971,55.51085447078259,0.0,0.0,92.19544457292889,0.0,0.0,100.0
7972,55.82688508125483,0.0,0.0,92.19544457292889,0.0,0.0,100.0
7973,63.93862301269043,0.0,0.0,92.19544457292889,0.0,0.0,100.0
7974,78.61603823116948,0.0,0.0,92.19544457292889,0.0,0.0,100.0
7975,82.92078015318384,0.0,0.0,92.19544457292889,0.0,0.0,100.0
7976,94.62816939320439,0.0,50.0,37.96283011826485,0.0,50.0,45.76738554533596
7977,88.56760399017345,0.0,0.0,37.96283011826485,0.0,0.0,45.76738554533596
7978,87.34083966133205,0.0,0.0,37.96283011826485,0.0,0.0,45.76738554533596
7979,83.92961695259842,0.0,0.0,37.96283011826485,0.0,0.0,45.76738554533596
7980,73.84779741258335,0.0,0.0,37.96283011826485,50.0,0.0,91.8651078318004
7981,74.70080036122573,0.0,0.0,37.96283011826485,8.823529411764698,0.0,100.0
7982,77.91287345399006,0.0,0.0,37.96283011826485,-0.0,0.0,100.0
7983,79.07247145442,0.0,0.0,37.96283011826485,0.0,0.0,100.0
7984,88.08223262200866,0.0,0.0,37.96283011826485,0.0,0.0,100.0
7985,94.3344960237115,0.0,0.0,37.96283011826485,0.0,42.19544457292888,54.23261445466404
7986,96.09735474955548,0.0,35.000000000000014,0.0,0.0,50.0,0.0
7987,94.12169734446812,0.0,0.0,0.0,0.0,-0.0,-0.0
7988,89.08626453336126,0.0,0.0,0.0,0.0,0.0,-0.0
7989,81.26309328584455,0.0,0.0,0.0,0.0,0.0,0.0
7990,76.72643283207132,0.0,0.0,0.0,0.0,-0.0,-0.0
7991,69.1161657267804,0.0,0.0,0.0,0.0,0.0,-0.0
7992,71.9626366016348,0.0,0.0,0.0,0.0,0.0,0.0
7993,60.43678136902144,0.0,0.0,0.0,8.465228909328081,0.0,7.804555427071122
7994,54.82426354864218,0.0,0.0,0.0,50.0,0.0,53.90227771353556
7995,51.54709873654251,50.0,0.0,46.09772228646444,50.0,0.0,100.0
7996,64.85496334997289,0.0,0.0,46.09772228646444,0.0,0.0,100.0
7997,61.405893257784385,0.0,0.0,46.09772228646444,0.0,0.0,100.0
7998,69.93247577763074,0.0,0.0,46.09772228646444,0.0,0.0,100.0
7999,76.97672489834414,0.0,0.0,46.09772228646444,0.0,0.0,100.0
8000,81.45131060906687,0.0,0.0,46.09772228646444,0.0,-0.0,100.0
8001,86.54267395529158,0.0,42.5,0.0,0.0,42.19544457292888,54.23261445466404
8002,87.9523126412409,0.0,0.0,0.0,0.0,50.0,-0.0
8003,79.32483806381669,0.0,0.0,0.0,0.0,0.0,-0.0
8004,76.53267431243022,0.0,0.0,0.0,0.0,0.0,0.0
8005,65.75579694124197,0.0,0.0,0.0,50.0,0.0,46.09772228646444
8006,70.14324417919863,0.0,0.0,0.0,0.0,0.0,46.09772228646444
8007,72.21117949168502,0.0,0.0,0.0,0.0,0.0,46.09772228646444
8008,78.74142082562827,0.0,0.0,0.0,0.0,0.0,46.09772228646444
8009,75.62010735197097,0.0,0.0,0.0,0.0,0.0,46.09772228646444
8010,81.41257101534009,0.0,0.0,0.0,0.0,42.50000000000001,-0.0
8011,71.58432064447581,0.0,0.0,0.0,0.0,0.0,0.0
8012,69.54981284730201,0.0,0.0,0.0,0.0,0.0,-0.0
8013,58.468442631470516,0.0,0.0,0.0,-0.0,0.0,0.0
8014,50.199267760945574,50.0,0.0,46.09772228646444,50.0,0.0,46.09772228646444
8015,54.47109276798827,0.0,0.0,46.09772228646444,0.0,0.0,46.09772228646444
8016,47.03704061419201,50.0,0.0,92.19544457292888,50.0,0.0,92.19544457292888
8017,51.452555187884094,8.465228909328081,0.0,100.0,8.465228909328081,0.0,100.0
8018,58.308401984636745,0.0,0.0,100.0,0.0,0.0,100.0
8019,53.30089547574195,0.0,0.0,100.0,0.0,0.0,100.0
8020,63.498855698372225,0.0,0.0,100.0,0.0,-0.0,100.0
8021,59.35195314594607,0.0,0.0,100.0,0.0,0.0,100.0
8022,69.79356037525368,0.0,0.0,100.0,0.0,-0.0,100.0
8023,72.76870336308956,0.0,0.0,100.0,0.0,-0.0,100.0
8024,70.60742722873012,0.0,0.0,100.0,0.0,0.0,100.0
8025,73.09177870429434,0.0,0.0,100.0,0.0,0.0,100.0
8026,74.02040644389014,0.0,0.0,100.0,0.0,-0.0,100.0
8027,73.95206350368387,0.0,0.0,100.0,0.0,0.0,100.0
8028,71.67749126101178,0.0,0.0,100.0,0.0,0.0,100.0
8029,72.24307895282752,0.0,0.0,100.0,-0.0,0.0,100.0
8030,78.49673471439412,0.0,0.0,100.0,-0.0,0.0,100.0
8031,85.97580250516096,0.0,0.0,100.0,0.0,0.0,100.0
8032,95.47625757359927,0.0,0.0,100.0,0.0,0.0,100.0
8033,101.49137363644488,0.0,50.0,45.767385545335955,0.0,42.19544457292888,54.23261445466404
8034,107.75200578630854,0.0,42.19544457292887,0.0,0.0,50.0,0.0
8035,96.32978269726013,0.0,0.0,0.0,0.0,-0.0,0.0
8036,90.90179579579865,0.0,0.0,0.0,0.0,-0.0,-0.0
8037,77.3536519043032,0.0,0.0,0.0,0.0,0.0,0.0
8038,73.86297312839005,0.0,0.0,0.0,0.0,0.0,-0.0
8039,79.03960963607136,0.0,0.0,0.0,0.0,-0.0,0.0
8040,63.92190371393562,0.0,0.0,0.0,-0.0,0.0,0.0
8041,61.45032246459363,0.0,0.0,0.0,0.0,0.0,-0.0
8042,63.13851441890499,0.0,0.0,0.0,0.0,-0.0,0.0
8043,50.6468862419929,0.0,0.0,0.0,0.0,0.0,-0.0
8044,49.92794536193654,0.0,0.0,0.0,8.465228909328081,0.0,7.804555427071122
8045,56.86397831972769,0.0,0.0,0.0,0.0,0.0,7.804555427071122
8046,47.45516082988969,50.0,0.0,46.09772228646444,50.0,0.0,53.90227771353556
8047,49.44659450201537,50.0,0.0,92.19544457292888,50.0,0.0,100.0
8048,60.20584617034983,0.0,0.0,92.19544457292888,0.0,0.0,100.0
8049,276.09631080064145,0.0,50.0,37.96283011826483,0.0,50.0,45.76738554533596
8050,194.46194124773757,0.0,35.0,7.105427357601002e-15,0.0,42.19544457292888,0.0
8051,145.37510605699956,0.0,0.0,7.105427357601002e-15,-0.0,0.0,0.0
8052,113.06698694253316,0.0,0.0,7.105427357601002e-15,-0.0,0.0,0.0
8053,66.45423243930907,0.0,0.0,7.105427357601002e-15,50.0,0.0,46.09772228646444
8054,68.50819006941671,0.0,0.0,7.105427357601002e-15,50.0,0.0,92.19544457292888
8055,75.7026660492838,0.0,0.0,7.105427357601002e-15,8.465228909328081,0.0,100.0
8056,79.51811210890298,0.0,0.0,7.105427357601002e-15,-0.0,0.0,100.0
8057,92.5572504384946,0.0,0.0,7.105427357601002e-15,0.0,0.0,100.0
8058,103.22120754568166,0.0,0.0,7.105427357601002e-15,0.0,42.19544457292888,54.23261445466404
8059,108.67795766454151,0.0,0.0,7.105427357601002e-15,0.0,50.0,0.0
8060,100.80126356428082,0.0,0.0,7.105427357601002e-15,0.0,-0.0,-0.0
8061,88.87605808979197,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
8062,90.02269288726617,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
8063,87.9482240600892,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
8064,76.57705223524049,0.0,0.0,7.105427357601002e-15,-0.0,0.0,0.0
8065,68.97147221296765,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
8066,68.27605197358415,0.0,0.0,7.105427357601002e-15,8.465228909328081,0.0,7.804555427071122
8067,60.80255527664637,50.0,0.0,46.097722286464446,50.0,0.0,53.90227771353556
8068,65.6808898292187,50.0,0.0,92.19544457292889,50.0,0.0,100.0
8069,77.01449267379718,0.0,0.0,92.19544457292889,0.0,0.0,100.0
8070,90.99860809001271,0.0,0.0,92.19544457292889,0.0,0.0,100.0
8071,98.99361222714549,0.0,0.0,92.19544457292889,0.0,42.50000000000001,53.90227771353556
8072,92.38100018958194,0.0,0.0,92.19544457292889,0.0,0.0,53.90227771353556
8073,90.93806514311096,0.0,0.0,92.19544457292889,0.0,0.0,53.90227771353556
8074,97.09923760368225,0.0,0.0,92.19544457292889,0.0,0.0,53.90227771353556
8075,85.48864245250303,0.0,0.0,92.19544457292889,0.0,0.0,53.90227771353556
8076,80.84159874874194,0.0,0.0,92.19544457292889,50.0,0.0,100.0
8077,87.76849715657248,0.0,0.0,92.19544457292889,0.0,0.0,100.0
8078,93.35421690291346,0.0,0.0,92.19544457292889,0.0,0.0,100.0
8079,111.68913089886487,0.0,0.0,92.19544457292889,0.0,0.0,100.0
8080,112.25284761229526,0.0,50.0,37.96283011826485,0.0,42.19544457292888,54.23261445466404
8081,110.44406556455522,0.0,0.0,37.96283011826485,0.0,0.0,54.23261445466404
8082,118.13062468211906,0.0,35.000000000000014,0.0,0.0,50.0,0.0
8083,108.30231565641876,0.0,0.0,0.0,0.0,-0.0,-0.0
8084,101.61616895749907,0.0,0.0,0.0,0.0,0.0,-0.0
8085,94.51454679829914,0.0,0.0,0.0,0.0,0.0,-0.0
8086,93.91288191213198,0.0,0.0,0.0,0.0,0.0,-0.0
8087,91.93363311797614,0.0,0.0,0.0,0.0,0.0,0.0
8088,80.97019876337862,0.0,0.0,0.0,8.465228909328081,0.0,7.804555427071122
8089,74.30673939023457,0.0,0.0,0.0,50.0,0.0,53.90227771353556
8090,77.55254524800452,0.0,0.0,0.0,50.0,0.0,100.0
8091,97.49437311862582,0.0,0.0,0.0,0.0,0.0,100.0
8092,99.93552991869105,0.0,0.0,0.0,0.0,0.0,100.0
8093,101.66435505023253,0.0,0.0,0.0,0.0,-0.0,100.0
8094,97.6907339562648,0.0,0.0,0.0,0.0,0.0,100.0
8095,97.78079838458034,0.0,0.0,0.0,0.0,0.0,100.0
8096,97.68485962141516,0.0,0.0,0.0,0.0,0.0,100.0
8097,91.81851807588434,0.0,0.0,0.0,0.0,0.0,100.0
8098,86.05697888428256,0.0,0.0,0.0,0.0,0.0,100.0
8099,89.83100530693095,0.0,0.0,0.0,0.0,0.0,100.0
8100,92.04320108562474,0.0,0.0,0.0,0.0,0.0,100.0
8101,89.4820154427083,0.0,0.0,0.0,0.0,0.0,100.0
8102,84.89944505052215,0.0,0.0,0.0,-0.0,0.0,100.0
8103,97.5831291866981,0.0,0.0,0.0,0.0,0.0,100.0
8104,102.9657791322607,0.0,0.0,0.0,0.0,0.0,100.0
8105,97.80143170128483,0.0,0.0,0.0,0.0,0.0,100.0
8106,103.6218641132122,0.0,0.0,0.0,0.0,42.19544457292888,54.23261445466404
8107,107.10032134895741,0.0,0.0,0.0,0.0,50.0,-0.0
8108,88.2440519344531,0.0,0.0,0.0,0.0,0.0,0.0
8109,77.97134401697832,0.0,0.0,0.0,-0.0,0.0,0.0
8110,72.30498017359523,50.0,0.0,46.09772228646444,0.0,0.0,-0.0
8111,72.6076601978882,50.0,0.0,92.19544457292888,0.0,-0.0,0.0
8112,57.743210568891584,0.0,0.0,92.19544457292888,0.0,0.0,-0.0
8113,50.458364677936565,8.465228909328081,0.0,100.0,50.0,0.0,46.09772228646444
8114,52.80970740741974,0.0,0.0,100.0,8.465228909328081,0.0,53.90227771353556
8115,49.88944282785705,0.0,0.0,100.0,50.0,0.0,100.0
8116,55.08021843367173,0.0,0.0,100.0,0.0,0.0,100.0
8117,53.511658682721816,0.0,0.0,100.0,0.0,0.0,100.0
8118,52.84990455097408,0.0,0.0,100.0,-0.0,0.0,100.0
8119,63.96315952256796,0.0,0.0,100.0,0.0,0.0,100.0
8120,68.96780946750856,0.0,0.0,100.0,0.0,0.0,100.0
8121,73.26905453778912,0.0,0.0,100.0,0.0,50.0,45.76738554533596
8122,66.05789169637421,0.0,0.0,100.0,0.0,0.0,45.76738554533596
8123,57.179682072037046,0.0,0.0,100.0,8.823529411764698,0.0,53.90227771353556
8124,62.46526292929211,0.0,0.0,100.0,0.0,0.0,53.90227771353556
8125,54.61972938670642,0.0,0.0,100.0,50.0,0.0,100.0
8126,66.18040404487608,0.0,0.0,100.0,0.0,0.0,100.0
8127,80.17527011166533,0.0,0.0,100.0,0.0,0.0,100.0
8128,91.86380032035632,0.0,50.0,45.767385545335955,0.0,42.19544457292888,54.23261445466404
8129,93.24491229752877,0.0,42.19544457292887,0.0,0.0,50.0,-0.0
8130,90.99783691103667,0.0,0.0,0.0,0.0,0.0,-0.0
8131,88.62651267217089,0.0,0.0,0.0,0.0,0.0,0.0
8132,77.37555691299355,0.0,0.0,0.0,0.0,0.0,-0.0
8133,67.16371966071442,0.0,0.0,0.0,0.0,0.0,-0.0
8134,66.4614633095433,0.0,0.0,0.0,-0.0,0.0,-0.0
8135,66.73401721467563,0.0,0.0,0.0,0.0,0.0,0.0
8136,49.37403547891064,50.0,0.0,46.09772228646444,50.0,0.0,46.09772228646444
8137,51.012328824711254,50.0,0.0,92.19544457292888,50.0,0.0,92.19544457292888
8138,51.821361551513704,0.0,0.0,92.19544457292888,8.465228909328081,0.0,100.0
8139,59.85537036454592,0.0,0.0,92.19544457292888,0.0,0.0,100.0
8140,64.44765125736247,0.0,0.0,92.19544457292888,0.0,-0.0,100.0
8141,74.11206594253507,0.0,0.0,92.19544457292888,0.0,0.0,100.0
8142,81.96703962221768,0.0,0.0,92.19544457292888,0.0,0.0,100.0
8143,92.13213920016564,0.0,0.0,92.19544457292888,0.0,50.0,45.76738554533596
8144,86.55611180141898,0.0,0.0,92.19544457292888,0.0,35.00000000000001,7.804555427071122
8145,83.79513314974709,0.0,0.0,92.19544457292888,0.0,0.0,7.804555427071122
8146,78.50937069225185,0.0,0.0,92.19544457292888,0.0,0.0,7.804555427071122
8147,71.72975459871842,0.0,0.0,92.19544457292888,50.0,0.0,53.90227771353556
8148,70.88150260173936,0.0,0.0,92.19544457292888,50.0,0.0,100.0
8149,74.27011238541634,0.0,0.0,92.19544457292888,-0.0,0.0,100.0
8150,79.63138834208063,0.0,0.0,92.19544457292888,-0.0,0.0,100.0
8151,84.38146334870906,0.0,0.0,92.19544457292888,0.0,0.0,100.0
8152,86.97752129701016,0.0,0.0,92.19544457292888,0.0,0.0,100.0
8153,98.54256895235031,0.0,50.0,37.96283011826483,0.0,42.19544457292888,54.23261445466404
8154,102.31258091011217,0.0,35.0,7.105427357601002e-15,0.0,50.0,0.0
8155,94.64558140160909,0.0,0.0,7.105427357601002e-15,0.0,-0.0,-0.0
8156,89.00063223122362,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
8157,73.61808309583154,0.0,0.0,7.105427357601002e-15,0.0,-0.0,-0.0
8158,69.08024926263782,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
8159,64.49388440876294,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
8160,49.915005952429304,50.0,0.0,46.097722286464446,50.0,0.0,46.09772228646444
8161,56.509356912485025,0.0,0.0,46.097722286464446,0.0,0.0,46.09772228646444
8162,48.04859669365389,50.0,0.0,92.19544457292889,50.0,0.0,92.19544457292888
8163,51.94634970510437,0.0,0.0,92.19544457292889,8.465228909328081,0.0,100.0
8164,66.02845160223296,0.0,0.0,92.19544457292889,0.0,0.0,100.0
8165,75.677083936443,0.0,0.0,92.19544457292889,0.0,0.0,100.0
8166,80.61729121492864,0.0,0.0,92.19544457292889,0.0,50.0,45.76738554533596
8167,79.25663430326044,0.0,0.0,92.19544457292889,0.0,42.19544457292888,-0.0
8168,74.23407216168992,0.0,0.0,92.19544457292889,0.0,0.0,0.0
8169,70.80330667484137,0.0,0.0,92.19544457292889,0.0,-0.0,-0.0
8170,62.927832391688966,0.0,0.0,92.19544457292889,0.0,0.0,0.0
8171,54.69994837957207,0.0,0.0,92.19544457292889,8.465228909328081,0.0,7.804555427071122
8172,50.89283137719516,0.0,0.0,92.19544457292889,50.0,0.0,53.90227771353556
8173,51.729144392115046,0.0,0.0,92.19544457292889,50.0,0.0,100.0
8174,59.292244736434746,0.0,0.0,92.19544457292889,0.0,0.0,100.0
8175,59.733067653160624,0.0,0.0,92.19544457292889,0.0,0.0,100.0
8176,64.4719298390443,0.0,0.0,92.19544457292889,0.0,0.0,100.0
8177,70.81217699034895,0.0,0.0,92.19544457292889,0.0,-0.0,100.0
8178,73.66326929005682,0.0,0.0,92.19544457292889,0.0,0.0,100.0
8179,83.84767476502847,0.0,50.0,37.96283011826485,0.0,50.0,45.76738554533596
8180,81.35520633144071,0.0,35.000000000000014,0.0,0.0,42.19544457292888,0.0
8181,67.25946840014599,0.0,0.0,0.0,0.0,0.0,-0.0
8182,65.30398977894497,0.0,0.0,0.0,0.0,0.0,-0.0
8183,65.09308454573119,0.0,0.0,0.0,-0.0,0.0,0.0
8184,52.94063015073323,0.0,0.0,0.0,0.0,0.0,-0.0
8185,43.919076542746126,50.0,0.0,46.09772228646444,50.0,0.0,46.09772228646444
8186,52.430735833351065,0.0,0.0,46.09772228646444,0.0,0.0,46.09772228646444
